State,Datetime,AnomalyScore,AnomalyState,PID,Algorithm,DataDatetime,CPU(%),RAM(%),RDISK(Bytes),WDISK(Bytes),TOTALTIME(s)
Negativo,1714220660,0.054568472674337,0,13471,svm,1714220660,339.78,4.81,1466178,585787,2615.2
Negativo,1714220662,0.042157913716086,0,13471,svm,1714220662,339.77,4.52,1466748,586357,2617.2
Negativo,1714220664,0.04026135417101,0,13471,svm,1714220664,339.78,4.22,1467339,586948,2619.2
Negativo,1714220666,0.042670368634407,0,13471,svm,1714220666,339.78,4.54,1467900,587509,2621.2
Negativo,1714220668,0.041296419862756,0,13471,svm,1714220668,339.77,4.13,1468498,588107,2623.2
Negativo,1714220670,0.076706407108125,0,13471,svm,1714220670,339.63,3.19,1469138,588747,2626.2
Negativo,1714220672,0.052079873782989,0,13471,svm,1714220672,339.61,4.8,1469755,589365,2628.2
Negativo,1714220674,0.10841291240759,0,13471,svm,1714220674,339.6,5.37,1470371,589980,2630.2
Negativo,1714220676,0.063954289552998,0,13471,svm,1714220676,339.58,3.47,1470991,590601,2632.2
Negativo,1714220678,0.039812835815863,0,13471,svm,1714220678,339.57,4.52,1471598,591207,2634.2
Negativo,1714220680,0.053729812014427,0,13471,svm,1714220680,339.57,3.69,1472225,591834,2636.2
Negativo,1714220621,0.044998938882557,0,13483,svm,1714220621,0.14,1.82,880957,1253,2576.1099999999997
Negativo,1714220623,0.049836754714965,0,13483,svm,1714220623,0.13,1.82,880957,1253,2579.1099999999997
Negativo,1714220625,0.069832986584801,0,13483,svm,1714220625,0.13,1.82,880957,1253,2581.1099999999997
Negativo,1714220627,0.041865317842674,0,13483,svm,1714220627,0.13,1.82,880957,1253,2583.1099999999997
Negativo,1714220629,0.045171849360132,0,13483,svm,1714220629,0.13,1.82,880957,1253,2585.1099999999997
Negativo,1714220631,0.056675688507344,0,13483,svm,1714220631,0.13,1.82,880957,1253,2587.1099999999997
Negativo,1714220633,0.046234229158473,0,13483,svm,1714220633,0.13,1.82,880957,1253,2589.1099999999997
Negativo,1714220635,0.05063926804977,0,13483,svm,1714220635,0.13,1.82,880957,1253,2591.1099999999997
Negativo,1714220637,0.0756848810404,0,13483,svm,1714220637,0.13,1.82,880957,1253,2593.1099999999997
Negativo,1714220639,0.05137845689425,0,13483,svm,1714220639,0.13,1.82,880957,1253,2595.1099999999997
Negativo,1714220641,0.071581801789932,0,13483,svm,1714220641,0.13,1.82,880957,1253,2597.1099999999997
Negativo,1714220643,0.077436717245876,0,13483,svm,1714220643,0.13,1.82,880957,1253,2599.1099999999997
Negativo,1714220645,0.052997317187094,0,13483,svm,1714220645,0.13,1.82,880957,1253,2601.1099999999997
Negativo,1714220648,0.052609904321724,0,13483,svm,1714220648,0.13,1.82,880957,1253,2603.1099999999997
Negativo,1714220650,0.051192435579819,0,13483,svm,1714220650,0.13,1.82,880957,1253,2605.1099999999997
Negativo,1714220652,0.051978778883479,0,13483,svm,1714220652,0.13,1.82,880957,1253,2607.1099999999997
Negativo,1714220654,0.042394596288866,0,13483,svm,1714220654,0.13,1.82,880957,1253,2609.1099999999997
Negativo,1714220656,0.043391308478122,0,13483,svm,1714220656,0.13,1.82,880957,1253,2611.1099999999997
Negativo,1714220658,0.065019446356363,0,13483,svm,1714220658,0.13,1.82,880957,1253,2613.1099999999997
Negativo,1714220660,0.054568472674337,0,13483,svm,1714220660,0.13,1.82,880957,1253,2615.1099999999997
Negativo,1714220662,0.042157913716086,0,13483,svm,1714220662,0.13,1.82,880957,1253,2617.1099999999997
Negativo,1714220664,0.04026135417101,0,13483,svm,1714220664,0.13,1.82,880957,1253,2619.1099999999997
Negativo,1714220666,0.042670368634407,0,13483,svm,1714220666,0.13,1.82,880957,1253,2621.1099999999997
Negativo,1714220668,0.041296419862756,0,13483,svm,1714220668,0.13,1.82,880957,1253,2623.1099999999997
Negativo,1714220670,0.076706407108125,0,13483,svm,1714220670,0.13,1.82,880957,1253,2626.1099999999997
Negativo,1714220672,0.052079873782989,0,13483,svm,1714220672,0.13,1.82,880957,1253,2628.1099999999997
Negativo,1714220674,0.10841291240759,0,13483,svm,1714220674,0.13,1.82,880957,1253,2630.1099999999997
Negativo,1714220676,0.063954289552998,0,13483,svm,1714220676,0.13,1.82,880957,1253,2632.1099999999997
Negativo,1714220678,0.039812835815863,0,13483,svm,1714220678,0.13,1.82,880957,1253,2634.1099999999997
Negativo,1714220680,0.053729812014427,0,13483,svm,1714220680,0.13,1.82,880957,1253,2636.1099999999997
Negativo,1714220680,0.053729812014427,0,13471,svm,1714220680,339.57,3.69,1472225,591834,2636.2
Negativo,1714220682,0.078344830155703,0,13471,svm,1714220682,339.52,2.01,1472832,592441,2638.2
Negativo,1714220684,0.06422930007023,0,13471,svm,1714220684,339.49,3.45,1473547,593156,2640.2
Negativo,1714220686,0.073963260936283,0,13471,svm,1714220686,339.48,5.09,1474101,593710,2642.2
Negativo,1714220688,0.085381144948697,0,13471,svm,1714220688,339.46,2.18,1474744,594353,2644.2
Negativo,1714220690,0.048261429327679,0,13471,svm,1714220690,339.44,3.79,1475279,594889,2646.2
Negativo,1714220692,0.10941281409542,0,13471,svm,1714220692,339.42,5.39,1475890,595499,2648.2
Negativo,1714220694,0.090887643043782,0,13471,svm,1714220694,339.4,2.44,1476523,596132,2650.2
Negativo,1714220696,0.058620634379572,0,13471,svm,1714220696,339.39,3.55,1477136,596745,2652.2
Negativo,1714220699,0.084657124143177,0,13471,svm,1714220699,339.37,5.2,1477702,597312,2654.2
Negativo,1714220701,0.03824691248258,0,13471,svm,1714220701,339.36,4.56,1478317,597927,2656.2
Negativo,1714220703,0.044484636089947,0,13471,svm,1714220703,339.35,3.86,1478837,598446,2658.2
Negativo,1714220705,0.057079876408727,0,13471,svm,1714220705,339.34,4.92,1479453,599063,2660.2
Negativo,1714220707,0.037261954699638,0,13471,svm,1714220707,339.33,4.54,1480007,599616,2662.2
Negativo,1714220709,0.050553508904583,0,13471,svm,1714220709,339.34,3.71,1480630,600239,2664.2
Negativo,1714220711,0.068066807965575,0,13471,svm,1714220711,339.32,5.05,1481186,600795,2666.2
Negativo,1714220713,0.034328369013066,0,13471,svm,1714220713,339.32,4.27,1481756,601366,2668.2
Negativo,1714220715,0.0617235636157,0,13471,svm,1714220715,339.32,3.47,1482360,601969,2670.2
Negativo,1714220717,0.056438115774833,0,13471,svm,1714220717,339.3,4.92,1482901,602510,2672.2
Negativo,1714220719,0.054780183138338,0,13471,svm,1714220719,339.31,3.61,1483492,603102,2674.2
Negativo,1714220721,0.063914222655259,0,13471,svm,1714220721,339.2,5.02,1484102,603711,2677.2
Negativo,1714220723,0.068655692029853,0,13471,svm,1714220723,339.2,5.07,1484667,604276,2679.2
Negativo,1714220725,0.044279410723414,0,13471,svm,1714220725,339.19,3.82,1485236,604846,2681.2
Negativo,1714220727,0.057474025905297,0,13471,svm,1714220727,339.18,4.95,1485837,605447,2683.2
Negativo,1714220729,0.036720975259222,0,13471,svm,1714220729,339.18,4.59,1486457,606067,2685.2
Negativo,1714220731,0.036051077497134,0,13471,svm,1714220731,339.17,4.05,1487039,606649,2687.2
Negativo,1714220734,0.032531594700718,0,13471,svm,1714220734,339.18,4.38,1487632,607241,2689.2
Negativo,1714220736,0.049266562656964,0,13471,svm,1714220736,339.18,3.7,1488249,607858,2691.2
Negativo,1714220738,0.032709746696513,0,13471,svm,1714220738,339.17,4.22,1488814,608423,2693.2
Negativo,1714220740,0.036729064386343,0,13471,svm,1714220740,339.17,4.6,1489413,609022,2695.2
Negativo,1714220680,0.053729812014427,0,13483,svm,1714220680,0.13,1.82,880957,1253,2636.1099999999997
Negativo,1714220682,0.078344830155703,0,13483,svm,1714220682,0.13,1.82,880957,1253,2638.1099999999997
Negativo,1714220684,0.06422930007023,0,13483,svm,1714220684,0.13,1.82,880957,1253,2640.1099999999997
Negativo,1714220686,0.073963260936283,0,13483,svm,1714220686,0.13,1.82,880957,1253,2642.1099999999997
Negativo,1714220688,0.085381144948697,0,13483,svm,1714220688,0.13,1.82,880957,1253,2644.1099999999997
Negativo,1714220690,0.048261429327679,0,13483,svm,1714220690,0.13,1.82,880957,1253,2646.1099999999997
Negativo,1714220692,0.10941281409542,0,13483,svm,1714220692,0.13,1.82,880957,1253,2648.1099999999997
Negativo,1714220694,0.090887643043782,0,13483,svm,1714220694,0.13,1.82,880957,1253,2650.1099999999997
Negativo,1714220696,0.058620634379572,0,13483,svm,1714220696,0.13,1.82,880957,1253,2652.1099999999997
Negativo,1714220699,0.084657124143177,0,13483,svm,1714220699,0.13,1.82,880957,1253,2654.1099999999997
Negativo,1714220701,0.03824691248258,0,13483,svm,1714220701,0.13,1.82,880957,1253,2656.1099999999997
Negativo,1714220703,0.044484636089947,0,13483,svm,1714220703,0.13,1.82,880957,1253,2658.1099999999997
Negativo,1714220705,0.057079876408727,0,13483,svm,1714220705,0.13,1.82,880957,1253,2660.1099999999997
Negativo,1714220707,0.037261954699638,0,13483,svm,1714220707,0.13,1.82,880957,1253,2662.1099999999997
Negativo,1714220709,0.050553508904583,0,13483,svm,1714220709,0.13,1.82,880957,1253,2664.1099999999997
Negativo,1714220711,0.068066807965575,0,13483,svm,1714220711,0.13,1.82,880957,1253,2666.1099999999997
Negativo,1714220713,0.034328369013066,0,13483,svm,1714220713,0.13,1.82,880957,1253,2668.1099999999997
Negativo,1714220715,0.0617235636157,0,13483,svm,1714220715,0.13,1.82,880957,1253,2670.1099999999997
Negativo,1714220717,0.056438115774833,0,13483,svm,1714220717,0.13,1.82,880957,1253,2672.1099999999997
Negativo,1714220719,0.054780183138338,0,13483,svm,1714220719,0.13,1.82,880957,1253,2674.1099999999997
Negativo,1714220721,0.063914222655259,0,13483,svm,1714220721,0.13,1.82,880957,1253,2677.1099999999997
Negativo,1714220723,0.068655692029853,0,13483,svm,1714220723,0.13,1.82,880957,1253,2679.1099999999997
Negativo,1714220725,0.044279410723414,0,13483,svm,1714220725,0.13,1.82,880957,1253,2681.1099999999997
Negativo,1714220727,0.057474025905297,0,13483,svm,1714220727,0.13,1.82,880957,1253,2683.1099999999997
Negativo,1714220729,0.036720975259222,0,13483,svm,1714220729,0.13,1.82,880957,1253,2685.1099999999997
Negativo,1714220731,0.036051077497134,0,13483,svm,1714220731,0.13,1.82,880957,1253,2687.1099999999997
Negativo,1714220734,0.032531594700718,0,13483,svm,1714220734,0.13,1.82,880957,1253,2689.1099999999997
Negativo,1714220736,0.049266562656964,0,13483,svm,1714220736,0.13,1.82,880957,1253,2691.1099999999997
Negativo,1714220738,0.032709746696513,0,13483,svm,1714220738,0.13,1.82,880957,1253,2693.1099999999997
Negativo,1714220740,0.036729064386343,0,13483,svm,1714220740,0.13,1.82,880957,1253,2695.1099999999997
Negativo,1714220740,0.036729064386343,0,13471,svm,1714220740,339.17,4.6,1489413,609022,2695.2
Negativo,1714220742,0.047686812527403,0,13471,svm,1714220742,339.17,3.73,1490015,609624,2697.2
Negativo,1714220744,0.032041238225305,0,13471,svm,1714220744,339.16,4.37,1490608,610218,2699.2
Negativo,1714220746,0.036488353941971,0,13471,svm,1714220746,339.16,4.6,1491222,610831,2701.2
Negativo,1714220748,0.053098220522231,0,13471,svm,1714220748,339.15,3.61,1491836,611445,2703.2
Negativo,1714220750,0.03171287245642,0,13471,svm,1714220750,339.14,4.27,1492545,612154,2705.2
Negativo,1714220752,0.04172815907652,0,13471,svm,1714220752,339.14,4.73,1493174,612784,2707.2
Negativo,1714220754,0.070343052743507,0,13471,svm,1714220754,339.01,3.25,1493859,613468,2710.2
Negativo,1714220756,0.035786992221529,0,13471,svm,1714220756,339.01,4.63,1494383,613992,2712.2
Negativo,1714220758,0.049663401361836,0,13471,svm,1714220758,339.01,4.88,1494920,614529,2714.2
Negativo,1714220760,0.047460381726655,0,13471,svm,1714220760,339.01,3.7,1495544,615153,2716.2
Negativo,1714220762,0.034916706184623,0,13471,svm,1714220762,339.01,4.61,1496070,615680,2718.2
Negativo,1714220764,0.035908818489544,0,13471,svm,1714220764,339.01,3.98,1496673,616282,2720.2
Negativo,1714220766,0.032313270713409,0,13471,svm,1714220766,339.01,4.11,1497206,616815,2722.2
Negativo,1714220768,0.039534731916844,0,13471,svm,1714220768,339.01,4.72,1497762,617371,2724.2
Negativo,1714220770,0.066595433338574,0,13471,svm,1714220770,339.02,3.32,1498382,617992,2726.2
Negativo,1714220772,0.029911875794503,0,13471,svm,1714220772,339.01,4.27,1498949,618559,2728.2
Negativo,1714220774,0.053959136666256,0,13471,svm,1714220774,339.01,4.94,1499494,619103,2730.2
Negativo,1714220776,0.030308639035691,0,13471,svm,1714220776,339.01,4.43,1500079,619689,2732.2
Negativo,1714220779,0.030638429532982,0,13471,svm,1714220779,339.02,4.45,1500705,620315,2734.2
Negativo,1714220781,0.030590367767063,0,13471,svm,1714220781,339.02,4.45,1501333,620942,2736.2
Negativo,1714220783,0.029661355818473,0,13471,svm,1714220783,339.02,4.35,1501903,621513,2738.2
Negativo,1714220785,0.030459846622595,0,13471,svm,1714220785,339.01,4.19,1502526,622136,2740.2
Negativo,1714220787,0.032327345793439,0,13471,svm,1714220787,339.01,4.09,1503093,622702,2742.2
Negativo,1714220789,0.079476682301727,0,13471,svm,1714220789,339.0,5.2,1503681,623290,2744.2
Negativo,1714220791,0.0542939733436,0,13471,svm,1714220791,339.01,3.55,1504276,623886,2746.2
Negativo,1714220793,0.039824269753443,0,13471,svm,1714220793,338.99,4.74,1504867,624476,2748.2
Negativo,1714220795,0.029216923291959,0,13471,svm,1714220795,339.0,4.36,1505477,625086,2750.2
Negativo,1714220797,0.042483392271924,0,13471,svm,1714220797,339.0,3.79,1506066,625676,2752.2
Negativo,1714220799,0.0523007415718,0,13471,svm,1714220799,338.98,4.93,1506678,626287,2754.2
Negativo,1714220740,0.036729064386343,0,13483,svm,1714220740,0.13,1.82,880957,1253,2695.1099999999997
Negativo,1714220742,0.047686812527403,0,13483,svm,1714220742,0.13,1.82,880957,1253,2697.1099999999997
Negativo,1714220744,0.032041238225305,0,13483,svm,1714220744,0.13,1.82,880957,1253,2699.1099999999997
Negativo,1714220746,0.036488353941971,0,13483,svm,1714220746,0.13,1.82,880957,1253,2701.1099999999997
Negativo,1714220748,0.053098220522231,0,13483,svm,1714220748,0.13,1.82,880957,1253,2703.1099999999997
Negativo,1714220750,0.03171287245642,0,13483,svm,1714220750,0.13,1.82,880957,1253,2705.1099999999997
Negativo,1714220752,0.04172815907652,0,13483,svm,1714220752,0.13,1.82,880957,1253,2707.1099999999997
Negativo,1714220754,0.070343052743507,0,13483,svm,1714220754,0.13,1.82,880957,1253,2710.1099999999997
Negativo,1714220756,0.035786992221529,0,13483,svm,1714220756,0.13,1.82,880957,1253,2712.1099999999997
Negativo,1714220758,0.049663401361836,0,13483,svm,1714220758,0.13,1.82,880957,1253,2714.1099999999997
Negativo,1714220760,0.047460381726655,0,13483,svm,1714220760,0.13,1.82,880957,1253,2716.1099999999997
Negativo,1714220762,0.034916706184623,0,13483,svm,1714220762,0.13,1.82,880957,1253,2718.1099999999997
Negativo,1714220764,0.035908818489544,0,13483,svm,1714220764,0.13,1.82,880957,1253,2720.1099999999997
Negativo,1714220766,0.032313270713409,0,13483,svm,1714220766,0.13,1.82,880957,1253,2722.1099999999997
Negativo,1714220768,0.039534731916844,0,13483,svm,1714220768,0.13,1.82,880957,1253,2724.1099999999997
Negativo,1714220770,0.066595433338574,0,13483,svm,1714220770,0.13,1.82,880957,1253,2726.1099999999997
Negativo,1714220772,0.029911875794503,0,13483,svm,1714220772,0.13,1.82,880957,1253,2728.1099999999997
Negativo,1714220774,0.053959136666256,0,13483,svm,1714220774,0.13,1.82,880957,1253,2730.1099999999997
Negativo,1714220776,0.030308639035691,0,13483,svm,1714220776,0.13,1.82,880957,1253,2732.1099999999997
Negativo,1714220779,0.030638429532982,0,13483,svm,1714220779,0.13,1.82,880957,1253,2734.1099999999997
Negativo,1714220781,0.030590367767063,0,13483,svm,1714220781,0.13,1.82,880957,1253,2736.1099999999997
Negativo,1714220783,0.029661355818473,0,13483,svm,1714220783,0.13,1.82,880957,1253,2738.1099999999997
Negativo,1714220785,0.030459846622595,0,13483,svm,1714220785,0.13,1.82,880957,1253,2740.1099999999997
Negativo,1714220787,0.032327345793439,0,13483,svm,1714220787,0.13,1.82,880957,1253,2742.1099999999997
Negativo,1714220789,0.079476682301727,0,13483,svm,1714220789,0.13,1.82,880957,1253,2744.1099999999997
Negativo,1714220791,0.0542939733436,0,13483,svm,1714220791,0.13,1.82,880957,1253,2746.1099999999997
Negativo,1714220793,0.039824269753443,0,13483,svm,1714220793,0.13,1.82,880957,1253,2748.1099999999997
Negativo,1714220795,0.029216923291959,0,13483,svm,1714220795,0.13,1.82,880957,1253,2750.1099999999997
Negativo,1714220797,0.042483392271924,0,13483,svm,1714220797,0.13,1.82,880957,1253,2752.1099999999997
Negativo,1714220799,0.0523007415718,0,13483,svm,1714220799,0.13,1.82,880957,1253,2754.1099999999997
Negativo,1714220801,0.035388200555619,0,13471,svm,1714220801,338.89,3.94,1507358,626967,2757.2
Negativo,1714220803,0.040115504025033,0,13471,svm,1714220803,338.89,3.82,1508007,627616,2759.2
Negativo,1714220805,0.079200720838669,0,13471,svm,1714220805,338.88,5.21,1508560,628169,2761.2
Negativo,1714220807,0.037441914943944,0,13471,svm,1714220807,338.88,3.88,1509204,628814,2763.2
Negativo,1714220809,0.029094188730256,0,13471,svm,1714220809,338.88,4.16,1509783,629393,2765.2
Negativo,1714220811,0.036120294491355,0,13471,svm,1714220811,338.87,4.7,1510390,630000,2767.2
Negativo,1714220813,0.058729621867387,0,13471,svm,1714220813,338.87,3.44,1511007,630617,2769.2
Negativo,1714220815,0.046140740104396,0,13471,svm,1714220815,338.86,4.87,1511590,631200,2771.2
Negativo,1714220818,0.049633274534285,0,13471,svm,1714220818,338.86,3.61,1512191,631800,2773.2
Negativo,1714220820,0.04983434862087,0,13471,svm,1714220820,338.86,4.92,1512777,632386,2775.2
Negativo,1714220822,0.027602614260918,0,13471,svm,1714220822,338.86,4.42,1513381,632991,2777.2
Negativo,1714220824,0.041121834993431,0,13471,svm,1714220824,338.85,3.78,1513985,633594,2779.2
Negativo,1714220826,0.052779417740931,0,13471,svm,1714220826,338.84,4.96,1514584,634194,2781.2
Negativo,1714220828,0.030268833549569,0,13471,svm,1714220828,338.84,4.07,1515206,634815,2783.2
Negativo,1714220830,0.029380305572185,0,13471,svm,1714220830,338.83,4.1,1515818,635428,2785.2
Negativo,1714220832,0.052535303073066,0,13471,svm,1714220832,338.83,4.96,1516445,636054,2787.2
Negativo,1714220834,0.048999933801432,0,13471,svm,1714220834,338.82,3.61,1517093,636703,2789.2
Negativo,1714220836,0.026784587159567,0,13471,svm,1714220836,338.82,4.24,1517660,637269,2791.2
Negativo,1714220838,0.043696785219939,0,13471,svm,1714220838,338.81,4.85,1518247,637856,2793.2
Negativo,1714220840,0.050894082045574,0,13471,svm,1714220840,338.81,3.57,1518868,638478,2795.2
Negativo,1714220842,0.027064498628778,0,13471,svm,1714220842,338.69,4.52,1519466,639076,2798.2
Negativo,1714220844,0.055919198512945,0,13471,svm,1714220844,338.68,3.46,1520103,639713,2800.2
Negativo,1714220846,0.034010947931482,0,13471,svm,1714220846,338.68,3.9,1520754,640364,2802.2
Negativo,1714220848,0.02470341569995,0,13471,svm,1714220848,338.67,4.27,1521416,641025,2804.2
Negativo,1714220850,0.033828624559463,0,13471,svm,1714220850,338.67,3.9,1521992,641602,2806.2
Negativo,1714220852,0.090900180668234,0,13471,svm,1714220852,338.62,2.25,1522617,642227,2808.2
Negativo,1714220854,0.051344771615703,0,13471,svm,1714220854,338.6,3.53,1523307,642917,2810.2
Negativo,1714220856,0.0706225734064,0,13471,svm,1714220856,338.59,5.17,1523876,643485,2812.2
Negativo,1714220858,0.092097355490729,0,13471,svm,1714220858,338.57,2.33,1524579,644189,2814.2
Negativo,1714220860,0.034274999879824,0,13471,svm,1714220860,338.56,3.86,1525163,644772,2816.2
Negativo,1714220801,0.035388200555619,0,13483,svm,1714220801,0.13,1.82,880957,1253,2757.1099999999997
Negativo,1714220803,0.040115504025033,0,13483,svm,1714220803,0.13,1.82,880957,1253,2759.1099999999997
Negativo,1714220805,0.079200720838669,0,13483,svm,1714220805,0.13,1.82,880957,1253,2761.1099999999997
Negativo,1714220807,0.037441914943944,0,13483,svm,1714220807,0.13,1.82,880957,1253,2763.1099999999997
Negativo,1714220809,0.029094188730256,0,13483,svm,1714220809,0.13,1.82,880957,1253,2765.1099999999997
Negativo,1714220811,0.036120294491355,0,13483,svm,1714220811,0.13,1.82,880957,1253,2767.1099999999997
Negativo,1714220813,0.058729621867387,0,13483,svm,1714220813,0.13,1.82,880957,1253,2769.1099999999997
Negativo,1714220815,0.046140740104396,0,13483,svm,1714220815,0.13,1.82,880957,1253,2771.1099999999997
Negativo,1714220818,0.049633274534285,0,13483,svm,1714220818,0.13,1.82,880957,1253,2773.1099999999997
Negativo,1714220820,0.04983434862087,0,13483,svm,1714220820,0.13,1.82,880957,1253,2775.1099999999997
Negativo,1714220822,0.027602614260918,0,13483,svm,1714220822,0.13,1.82,880957,1253,2777.1099999999997
Negativo,1714220824,0.041121834993431,0,13483,svm,1714220824,0.13,1.82,880957,1253,2779.1099999999997
Negativo,1714220826,0.052779417740931,0,13483,svm,1714220826,0.13,1.82,880957,1253,2781.1099999999997
Negativo,1714220828,0.030268833549569,0,13483,svm,1714220828,0.13,1.82,880957,1253,2783.1099999999997
Negativo,1714220830,0.029380305572185,0,13483,svm,1714220830,0.12,1.82,880957,1253,2785.1099999999997
Negativo,1714220832,0.052535303073066,0,13483,svm,1714220832,0.12,1.82,880957,1253,2787.1099999999997
Negativo,1714220834,0.048999933801432,0,13483,svm,1714220834,0.12,1.82,880957,1253,2789.1099999999997
Negativo,1714220836,0.026784587159567,0,13483,svm,1714220836,0.12,1.82,880957,1253,2791.1099999999997
Negativo,1714220838,0.043696785219939,0,13483,svm,1714220838,0.12,1.82,880957,1253,2793.1099999999997
Negativo,1714220840,0.050894082045574,0,13483,svm,1714220840,0.12,1.82,880957,1253,2795.1099999999997
Negativo,1714220842,0.027064498628778,0,13483,svm,1714220842,0.12,1.82,880957,1253,2798.1099999999997
Negativo,1714220844,0.055919198512945,0,13483,svm,1714220844,0.12,1.82,880957,1253,2800.1099999999997
Negativo,1714220846,0.034010947931482,0,13483,svm,1714220846,0.12,1.82,880957,1253,2802.1099999999997
Negativo,1714220848,0.02470341569995,0,13483,svm,1714220848,0.12,1.82,880957,1253,2804.1099999999997
Negativo,1714220850,0.033828624559463,0,13483,svm,1714220850,0.12,1.82,880957,1253,2806.1099999999997
Negativo,1714220852,0.090900180668234,0,13483,svm,1714220852,0.12,1.82,880957,1253,2808.1099999999997
Negativo,1714220854,0.051344771615703,0,13483,svm,1714220854,0.12,1.82,880957,1253,2810.1099999999997
Negativo,1714220856,0.0706225734064,0,13483,svm,1714220856,0.12,1.82,880957,1253,2812.1099999999997
Negativo,1714220858,0.092097355490729,0,13483,svm,1714220858,0.12,1.82,880957,1253,2814.1099999999997
Negativo,1714220860,0.034274999879824,0,13483,svm,1714220860,0.12,1.82,880957,1253,2816.1099999999997
Negativo,1714220860,0.034274999879824,0,13471,svm,1714220860,338.56,3.86,1525163,644772,2816.2
Negativo,1714220862,0.10571462910665,0,13471,svm,1714220862,338.54,5.44,1525806,645416,2818.2
Negativo,1714220864,0.092456062012855,0,13471,svm,1714220864,338.53,2.47,1526413,646023,2820.2
Negativo,1714220867,0.049377100922352,0,13471,svm,1714220867,338.51,3.55,1527072,646681,2822.2
Negativo,1714220869,0.069361865846865,0,13471,svm,1714220869,338.49,5.17,1527651,647260,2824.2
Negativo,1714220871,0.092514758440565,0,13471,svm,1714220871,338.47,2.33,1528294,647903,2826.2
Negativo,1714220873,0.037195985481755,0,13471,svm,1714220873,338.45,3.77,1528891,648500,2828.2
Negativo,1714220875,0.036275293300971,0,13471,svm,1714220875,338.44,4.81,1529525,649135,2830.2
Negativo,1714220877,0.036121516437823,0,13471,svm,1714220877,338.43,4.81,1530127,649737,2832.2
Negativo,1714220879,0.057640127118738,0,13471,svm,1714220879,338.42,3.39,1530767,650376,2834.2
Negativo,1714220881,0.024475692502464,0,13471,svm,1714220881,338.41,4.57,1531415,651025,2836.2
Negativo,1714220883,0.020905129137947,0,13471,svm,1714220883,338.4,4.37,1531982,651592,2838.2
Negativo,1714220885,0.063659253247878,0,13471,svm,1714220885,338.4,3.28,1532641,652250,2840.2
Negativo,1714220887,0.021593300106432,0,13471,svm,1714220887,338.39,4.46,1533215,652824,2842.2
Negativo,1714220889,0.024592450823205,0,13471,svm,1714220889,338.38,4.59,1533859,653468,2844.2
Negativo,1714220891,0.034662399545855,0,13471,svm,1714220891,338.37,3.8,1534468,654078,2846.2
Negativo,1714220893,0.068762720565306,0,13471,svm,1714220893,338.25,5.19,1535066,654675,2849.2
Negativo,1714220895,0.039645391082729,0,13471,svm,1714220895,338.24,3.68,1535694,655304,2851.2
Negativo,1714220897,0.019449639051989,0,13471,svm,1714220897,338.24,4.44,1536284,655894,2853.2
Negativo,1714220899,0.041541760770633,0,13471,svm,1714220899,338.24,4.92,1536922,656532,2855.2
Negativo,1714220901,0.042258311822112,0,13471,svm,1714220901,338.24,3.63,1537544,657153,2857.2
Negativo,1714220903,0.024062975672944,0,13471,svm,1714220903,338.23,4.63,1538124,657733,2859.2
Negativo,1714220905,0.020109296520668,0,13471,svm,1714220905,338.23,4.17,1538778,658388,2861.2
Negativo,1714220907,0.030293956112881,0,13471,svm,1714220907,338.23,3.86,1539344,658953,2863.2
Negativo,1714220909,0.029479357440614,0,13471,svm,1714220909,338.22,4.75,1539960,659570,2865.2
Negativo,1714220911,0.018351122082556,0,13471,svm,1714220911,338.23,4.34,1540532,660142,2867.2
Negativo,1714220913,0.023856733001038,0,13471,svm,1714220913,338.23,4.02,1541154,660763,2869.2
Negativo,1714220916,0.04786231297309,0,13471,svm,1714220916,338.22,5.0,1541727,661337,2871.2
Negativo,1714220918,0.022288551067816,0,13471,svm,1714220918,338.23,4.59,1542343,661953,2873.2
Negativo,1714220920,0.039569846994624,0,13471,svm,1714220920,338.23,3.67,1542996,662605,2875.2
Negativo,1714220860,0.034274999879824,0,13483,svm,1714220860,0.12,1.82,880957,1253,2816.1099999999997
Negativo,1714220862,0.10571462910665,0,13483,svm,1714220862,0.12,1.82,880957,1253,2818.1099999999997
Negativo,1714220864,0.092456062012855,0,13483,svm,1714220864,0.12,1.82,880957,1253,2820.1099999999997
Negativo,1714220867,0.049377100922352,0,13483,svm,1714220867,0.12,1.82,880957,1253,2822.1099999999997
Negativo,1714220869,0.069361865846865,0,13483,svm,1714220869,0.12,1.82,880957,1253,2824.1099999999997
Negativo,1714220871,0.092514758440565,0,13483,svm,1714220871,0.12,1.82,880957,1253,2826.1099999999997
Negativo,1714220873,0.037195985481755,0,13483,svm,1714220873,0.12,1.82,880957,1253,2828.1099999999997
Negativo,1714220875,0.036275293300971,0,13483,svm,1714220875,0.12,1.82,880957,1253,2830.1099999999997
Negativo,1714220877,0.036121516437823,0,13483,svm,1714220877,0.12,1.82,880957,1253,2832.1099999999997
Negativo,1714220879,0.057640127118738,0,13483,svm,1714220879,0.12,1.82,880957,1253,2834.1099999999997
Negativo,1714220881,0.024475692502464,0,13483,svm,1714220881,0.12,1.82,880957,1253,2836.1099999999997
Negativo,1714220883,0.020905129137947,0,13483,svm,1714220883,0.12,1.82,880957,1253,2838.1099999999997
Negativo,1714220885,0.063659253247878,0,13483,svm,1714220885,0.12,1.82,880957,1253,2840.1099999999997
Negativo,1714220887,0.021593300106432,0,13483,svm,1714220887,0.12,1.82,880957,1253,2842.1099999999997
